"text";"created";"screenName"
"O Liverpool pode esperar a sua hora vai chegar <U+0001F645><U+0001F3FC><U+200D><U+2642><U+FE0F><U+0001F534><U+26AB><U+0001F534><U+26AB><U+0001F534><U+0001F534><U+0001F37A><U+0001F389><U+0001F38A>";2019-12-17 19:38:37;"Lzfreitas95"
"Que venha os fregueses! 3 a 0 NO LIVERPOOL...";2019-12-17 19:38:37;"lipesantana94"
"Pq choras, Liverpool ????";2019-12-17 19:38:35;"Doora_souza"
"O flamengo é tão ligado que é capaz do Liverpool cair na semifinal <U+0001F644>";2019-12-17 19:38:35;"gremio_dia"
"Será que o Flamengo consegue repetir o feito de ganhar um mundial contra o Liverpool?
<U+0001F9D0>";2019-12-17 19:38:35;"dynho_x"
"Quero ver o sacode que esses cara vai tomar do liverpool";2019-12-17 19:38:34;"Karoll_z"
"O liverpool q lute pq já estou na final <U+0001F605><U+0001F645><U+0001F3FB><U+200D><U+2642><U+FE0F>";2019-12-17 19:38:33;"William33746931"
"[17/12 17:34] Abraão: vms torcer pro salah dia 21 não passar de um cômodo né kkkkkk
[17/12 17:34] Toor: Kkkkkkk da… https://t.co/ilXJlB6q9l";2019-12-17 19:38:31;"xxabraao"
"Q venha o Liverpool,pq tá difícil de parar os coringa....<U+0001F3B6><U+26AB><U+0001F534>";2019-12-17 19:38:30;"Cebolinhadasavi"
"amanhã vou fazer questão d ver o jogo do liverpool";2019-12-17 19:38:30;"camisholt"
"@nickmacaggi @gabriel_teod0ro @nagaoxx Liverpool maior do mundo depois do Inter e fim de papo";2019-12-17 19:38:30;"julia_reichow"
"@Netotrouble O liverpool vai entregar o jogo amanha mano. Tu vai ver só";2019-12-17 19:38:29;"M4THEUSBARBA"
"@vogads @_Le0zin_ @FredRPVasquez Claro que não, o jogo só deu Liverpool, o SP só venceu pq o Rogério Ceni pegou tudo";2019-12-17 19:38:29;"toco_felipe"
"O LIVERPOOL PODE ESPERAR O MEU FLAMENGO VAI CHEGAR<U+2764><U+FE0F><U+0001F5A4><U+0001F3C6>";2019-12-17 19:38:29;"LeticiaValim_"
"Liverpool que lute eu já to na final <U+0001F618>";2019-12-17 19:38:27;"MateusPuyol"
"Aê! Já dá 1 gol de vantagem e Bora jogar só o 2º tempo contra o Liverpool. Não sou obrigado a  passar o 1º tempo in… https://t.co/OEoF0bh5eF";2019-12-17 19:38:27;"PeFrancisquini"
"O Liverpool que lute, eu to é na final <U+0001F924> https://t.co/2TFpMNhPmp";2019-12-17 19:38:26;"Maaironzz"
"@Esp_Interativo @Flamengo IXI JÁ CARIMBARAM O LIVERPOOL?";2019-12-17 19:38:26;"jhowzitu"
"@pedroenetto @Rodri_Bruno @Flamengo Jogamos bem mais ou menos, isso é bom pra arrogância dos brasileiros.. achando… https://t.co/04pIgFteFX";2019-12-17 19:38:21;"matheusvinnicrf"
"torcendo pro liverpool se fuder amanhã mas ao mesmo tempo querendo que ele ganhe pro flamengo meter os 3x0";2019-12-17 19:38:19;"laryssacajaz"
"@rrn_oficial ...MAS O LIVERPOOL LEVA O CANECO!
MARCA AÍ: @mosalahbr DECIDE!

LIVERPOOL 3X1 FLAMENGO.";2019-12-17 19:38:19;"PrEliasMendesd1"
"@_mamarcella É tipo, muio ruim exagero. Acho que tecnicamente são medianos, mas taticamente deram aula para vários… https://t.co/ls88sTYDC1";2019-12-17 19:38:18;"dougbarcellos1"
"VAI LA CHERAR CU DO LIVERPOOL AGORA KKKKKKKK https://t.co/C4C9mYu0j0";2019-12-17 19:38:17;"mc_maneirinho"
"Pode vim liverpool";2019-12-17 19:38:17;"Ricartejunior03"
"Agora quero ver o Liverpool amanhã";2019-12-17 19:38:16;"isis_macedo"
"Com toda certeza, vai ser Liverpool 5x1 Flamengo https://t.co/woi9bqsquZ";2019-12-17 19:38:15;"CrazzYKR6"
"já pensou se o Liverpool perde na semifinal?";2019-12-17 19:38:15;"gusilvatavo"
"Sempre sofrido, né? Mas vamo q vamo. Que venha o Liverpool. OU O MONTERREY rsrs";2019-12-17 19:38:15;"edustarling"
"@_rodrigomattos_ Liverpool meio de temporada tem possibilidades de sentir o físico também ? ou é mais fácil o Flamengo cansar primeiro ?";2019-12-17 19:38:14;"danielfreire44"
"EM OTO PATAMAR QUE VENHA O LIVERPOOL  <U+0001F534><U+26AB>";2019-12-17 19:38:14;"CHERINHOHIPHOP"
"O Liverpool é sempre vice do meu Mengão
Anfield só tem cuzãoooooooooo<U+0001F3B6>";2019-12-17 19:38:11;"Gusfring777"
"Quero o Liverpool na FINAL <U+0001F3C6>.
#ClubWC #MundialDeClubes2019 
#sonhodanação <U+0001F534><U+26AB><U+0001F64C><U+0001F3FE>";2019-12-17 19:38:11;"ReneFla90"
"Que venha o liverpool 

Ass: torcedor com o cu na mão";2019-12-17 19:38:08;"lucasantos_06"
"Mas o Liverpool vai jogar pra ganhar por mais q a competição não seja a mais importante
Liverpool tá muito mais em… https://t.co/6l6lz0oZ7g";2019-12-17 19:38:08;"RAFlNHAA"
"Liverpool que segure a peteca agora";2019-12-17 19:38:06;"AndrewsCostaRJ"
"sábado tem o fim de uma piada
saudades Liverpool sem mundial<U+0001F494>";2019-12-17 19:38:05;"pedroereis99"
"eai, vão querer camisa do Liverpool tbm?! <U+0001F602>";2019-12-17 19:38:05;"jefsuu"
"Nunca duvidei do flamengo, liverpool q se cuida...";2019-12-17 19:38:05;"brunofergodinho"
"@gavinilima aí, agora vc zikou o liverpool, eh melhor vc fazer silêncio e deixar os deuses do futebol trabalharem em paz";2019-12-17 19:38:04;"wagshoww"
"@desimpedidos Cedo demais meu patrão, agr vai fazendo uma musiquinha pro Liverpool";2019-12-17 19:38:03;"David_CRFla"
"@AllanLGarcia @ribasdiego10 Cara. Gerson novamente perdido em Campo. Sou um dos maiores críticos do Diego. Mas tem… https://t.co/D4LIJ6Cm6c";2019-12-17 19:38:03;"JacsonJn"
"Liverpool deve tá suave sabendo que o Mundial já é deles https://t.co/xqU3zO3UYi";2019-12-17 19:38:02;"_CardosoWesley"
"Como eu disse 3X1, agora meu Framengo vai meter 4X2 no Liverpool";2019-12-17 19:38:01;"reggesss"
"Que venham Monterrey ou Liverpool Estamos na final isso é Flamengo para caraca";2019-12-17 19:38:00;"sacana_moreno"
"@LFCBrNews Rapaz fica tranquilo kkkk é só um título pro Liverpool";2019-12-17 19:37:59;"matt44_"
"@PedreiroMarciao mais facil desconfiar do liverpool monterrey e cascudo";2019-12-17 19:37:58;"andreypeloggia"
"@midiaV2 @globoesportecom 3x0 no Liverpool, ficou marcado na história";2019-12-17 19:37:58;"dsmdouglasd"
"O liverpool  pode esperar sua hora vai chegar  vapo <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>";2019-12-17 19:37:57;"2kmarques2"
"Meu time já é o segundo melhor time do mundo, que venha o Liverpool !";2019-12-17 19:37:57;"samuek87"
"Final do mundial

Liverpool e Flamengo 

18' gol de Sarah 
57' gol de BH 
89' gol do Gabigol";2019-12-17 19:37:56;"2C_Rocha"
"Nem Jesus Cristo (Jesus Christus) tira a Vitória do Flamengo no Sábado (21/12). 
NEM DEUS, O SENHOR TODO PODEROSO,… https://t.co/NLuhXRfPyZ";2019-12-17 19:37:56;"1902breno"
"@valerialencarr Será que eu sou o único a querer pegar o Liverpool na final? <U+0001F628>";2019-12-17 19:37:55;"carioca_urubu"
"@Miltonneves Realmente flamengo nao precisa mais dele...arrascaieta faz tudo que ele faz e ainda faz gol...eu acredito no liverpool...";2019-12-17 19:37:52;"OSEIAS1COLORADO"
"E a saga continua, esse ano vocês já foram emelec, internacional, Grêmio, River Plate, Al hilal e agora pode ser Liverpool kkkkkkkkk";2019-12-17 19:37:51;"Coebob_"
"Liverpool que lute pra parar os coringa do meu FRAMENGO";2019-12-17 19:37:51;"ingridsilv12"
"\"O problema agora é do Liverpool - Bueno, Galvão\"";2019-12-17 19:37:51;"ElvySantos"
"Que venha o Liverpool https://t.co/LtlyouRMGB";2019-12-17 19:37:51;"crys_daisy"
"O liverpool pode esperar a sua hora vai chegar <U+0001F3B5><U+2764><U+0001F5A4>";2019-12-17 19:37:50;"_felsembourgh"
"Amanhã é Liverpool 6x0 no Monterrey 3 gols do mané, 1 do Origi e 2 do salah.";2019-12-17 19:37:47;"yanmarsal"
"@LFCBrasil Como se não bastasse ferrar o Rio de Janeiro, o Crivella quer ferrar a metade vermelha de Liverpool.";2019-12-17 19:37:47;"aafsouzanit"
"vem tranquilo liverpool que a gente ta em outro patamar rs";2019-12-17 19:37:47;"viniciusoik"
"tomara que o liverpool perca";2019-12-17 19:37:44;"GuilhermeeeSs"
"Ohh Liverpool pode esperar, a sua hora vai chegar... <U+0001F3B6>";2019-12-17 19:37:43;"caio322dh"
"Oh Liverpool pode esperar a sua hora vai chegar <U+0001F92B><U+0001F645><U+0001F3FB>";2019-12-17 19:37:41;"_Meel7"
"Que venha o tal de liverpool 
#FLAxALH";2019-12-17 19:37:40;"Biel_Marechal"
"Incrível como eu sou o único torcedor do Liverpool de verdade e sou o único q não tá falando merda";2019-12-17 19:37:38;"ArthurdeArauj12"
"O Flamengo está com sorte de campeão. Não jogou nada, mesmo com elencos superiores, contra River Plate e Au Bilau,… https://t.co/i2Wn8jYk63";2019-12-17 19:37:37;"CarlosPort"
"Liverpool pode esperaaaaaaar 
Que a sua hora vai chegaaaaar";2019-12-17 19:37:36;"gabrielnf02"
"Vai ser quanto vs Liverpool?

Eu chuto uns 3 x 0";2019-12-17 19:37:35;"awakenzs"
"Esse flamengo e liverpool vai ser bom pra caralho";2019-12-17 19:37:35;"Pv_boechat"
"Monterrey é um time legal, 3 lugar já tá garantido, pode surpreender amanhã se o Liverpool não ir full a campo";2019-12-17 19:37:34;"GustavoSRebello"
"@marcelanatra E sorte do Liverpool que não é o São Paulo do outro lado..";2019-12-17 19:37:34;"alemeirelles"
"@analouzada_ emocionada, ganha (sofrendo) do Al hilal e acha q aguenta o Liverpool kkkkkkkkkkkkkkkkkk";2019-12-17 19:37:34;"zubeckz"
"Tão falando tanto de Liverpool rs

Os cara não vão nem passar amanhã <U+0001F92D>";2019-12-17 19:37:33;"MarlonCRF1895"
"O Liverpool pode esperar que a sua hora vai chegar <U+0001F3B6><U+0001F534><U+26AB>";2019-12-17 19:37:33;"bzandre93"
"@globoesportecom Os dois gols sofridos do Flamengo (do River e de hoje) foram do mesmo jeito. Se entrar na final de… https://t.co/0f1kTaMx8s";2019-12-17 19:37:32;"ffctayna"
"@everaldomarques É a OL do Liverpool";2019-12-17 19:37:32;"guironia"
"@bensongomery mas no caso nem isso irá me fazer torcer pelo liverpool, desculpa perrie edwards.";2019-12-17 19:37:31;"lxbelledejour"
"Um passo de cada vez, agora é torcer pro Liverpool ganhar amanhã <U+26AB><U+0001F534><U+0001F3C6> https://t.co/tXwuTQmzcv";2019-12-17 19:37:31;"lukawinchester7"
"Liverpool que coma o cu desses fdp na final";2019-12-17 19:37:30;"gabimila_"
"Não foi dessa vez, mas o Liverpool tá aí pra isso <U+0001F602>";2019-12-17 19:37:30;"marii_meskita"
"que venha o liverpool<U+0001F61D>";2019-12-17 19:37:29;"Aloha_Enzinho"
"Quero saber de Liverpool não, vem Monterrey hahaha";2019-12-17 19:37:28;"Raphaeln09"
"EM OTO PATAMAR QUE VENHA O LIVERPOOL <U+0001F645><U+0001F534><U+26AB>";2019-12-17 19:37:27;"CHERINHOHIPHOP"
"Todo mundo dando certo a final entre Flamengo e Liverpool mas esqueceram q Liverpool joga amanhã ainda. Então tudo pode acontecer.";2019-12-17 19:37:27;"Adilson__Dias"
"Liverpool, pode esperar
Tua hora vai chegar <U+0001F534><U+26AB><U+0001F534><U+26AB><U+0001F534><U+26AB>";2019-12-17 19:37:27;"PhFontinny"
"Na moral? O que vier agora é lucro
Se for o Liverpool mesmo eu só não quero perder de goleada kkkk ou q o time jogue bem 
Já estarei em paz";2019-12-17 19:37:27;"tatcrf"
"Só digo uma coisa:
Liverpool que lute agora!";2019-12-17 19:37:26;"withlovebrubs"
"Que Deus nos ajude contra o Liverpool porque só Jesus não será suficiente!";2019-12-17 19:37:26;"donacarolinam"
"A tensão, a carga emocional de 38 anos nos ombros, 43 milhões de torcedores... Isso pesou muito no primeiro tempo.… https://t.co/jCHRvvhXeL";2019-12-17 19:37:26;"andres_knoll"
"Q venha o Liverpool";2019-12-17 19:37:26;"EnzaSantos1"
"@NathalyZulin Meu anjo antes de vocês chegar a essa final, meu time já tinha 3 mundiais, em cima do Liverpool que e… https://t.co/dyYKAW2FI2";2019-12-17 19:37:25;"Dionsync1"
"O Liverpool vai perder pro Monterrey #MundialDeClubes2019";2019-12-17 19:37:24;"maicon44"
"E a profecia se fará de novooooo, 3x0 no Liverpool";2019-12-17 19:37:24;"pamcarvalhooo"
"so n pode jogar esse 1 tempo contra o liverpool";2019-12-17 19:37:23;"marquinhoszina"
"<U+0001F3C6>Mundial de Clubes

Após um 1º tempo atrás no placar e com certo nervosismo, #Flamengo supera o Al Hilal em um 2º t… https://t.co/PcpnKQLWUi";2019-12-17 19:37:23;"FmTerritorio"
"Gabigol vai fazer que nem a liberta, do nada meter dois contra o Liverpool, vamos ser campeões, esse ano é nosso!!!";2019-12-17 19:37:22;"andeersoncr"
"Vocês estão mudando de time toda semana hein,tá feio! Já compraram a camisa do Liverpool ? Tmnc";2019-12-17 19:37:22;"O_Siqueiraa"
"Monterrey vai eliminar o timeco do Liverpool amanhã";2019-12-17 19:37:22;"moreirashow"
"@tamismfe_ já viu o Liverpool jogando?";2019-12-17 19:37:20;"alexc4stro"
"sentimento que o liverpool vai perder amanhã";2019-12-17 19:37:19;"gbrlpassosf"
"Que Liverpool e Monterrey que lutem meu Fla já tá na final do Mundial.";2019-12-17 19:37:19;"SilasladAlves"
"Na moral? O Mengão vai golear o Liverpool";2019-12-17 19:37:19;"gustavomaidana_"
"Meu pensamento é esse! Liverpool deve passar e obviamente é o favorito!!! Vamos pra final fazer um grande jogo https://t.co/PBbcrogEWu";2019-12-17 19:37:18;"rafamoura96"
"Flamengo é forte, mais Liverpool pode surpreender, se ganhar amanhã e ir pra final";2019-12-17 19:37:18;"Furxcao"
"vamos ver se o liverpool é isso tudo mesmo https://t.co/09scnFl48y";2019-12-17 19:37:17;"ptrcmf"
"Quero você Liverpool";2019-12-17 19:37:16;"arMjj27"
"e quero ver ele fazer isso ganhando d 1-0 do liverpool kkkkkkkkk";2019-12-17 19:37:16;"rafinha_1022"
"Tá Flamengo alegria e felicidade tudo ótimo mas se formos pegar o Liverpool no ritmo que foi hj tamo é fudido";2019-12-17 19:37:15;"MariaCa06069646"
"Estamos na final   |    Vai ser contra o
do mundial.           |        Liverpool. https://t.co/R8eAJHAy9Q";2019-12-17 19:37:15;"eiiicriss"
"BH deu sorte, no 1°T ele deu 1rasteira passível d amarelo, seria o 2° cartão, ou entramos focados no inicio ou sair… https://t.co/uOpOCFpqCj";2019-12-17 19:37:15;"csilcam23"
"Agora o Liverpool vai ter que socar o Flamengo";2019-12-17 19:37:15;"theusma_1909"
"tão pensando que Liverpool é timinho";2019-12-17 19:37:11;"lalacasstro"
"[17/12 17:35] melhor amiga <U+2764>: Pro river vcs falaram a msm coisa
[17/12 17:35] melhor amiga <U+2764>: E o q aconteceu?
[17/… https://t.co/vBe2W58qQf";2019-12-17 19:37:11;"giotavsa"
"@PuffDias @Esp_Interativo @Flamengo O Liverpool já passou do Monterrey por acaso?";2019-12-17 19:37:10;"gabriel_B0l"
"@mctikao Agora só ano que vem, porque o Liverpool vai acabar com vocês pra fechar o ano bem..";2019-12-17 19:37:10;"jancermarques"
"ah rapaziada
bonito ver vcs sonharem 
mas vcs tem noção que é o LIVERPOOL de que a gente tá falando né 
o LIVERPOOL… https://t.co/fhf2Nmsb8v";2019-12-17 19:37:10;"megaon3"
"Lá vai os antis torcer pro Liverpool pra ver se um time da Europa para a gente pq tá foda";2019-12-17 19:37:10;"enzotaraska"
"EU TÔ NA FINAL DO MUNDIAL o Liverpool que lute pra me alcançar!";2019-12-17 19:37:09;"dgferreira23"
"Prepara o cu Liverpool";2019-12-17 19:37:09;"JooPedr24769894"
"@Viniciussqf9 @AnderssonGomes5 @desimpedidos Liverpool não precisa nem estudar tática pra vencer do mongão";2019-12-17 19:37:09;"AdrielJv"
"Se você é anti-flamengo só resta torcer pro liverpool nos parar ,pq tá difícil de parar os coringa do Flamengo";2019-12-17 19:37:09;"Rodolpho33"
"@henricrarei1 fico feliz em saber que vc esta torcendo pelo flamengo pois assim consigo sentir com 100% de precisão… https://t.co/PvUx6vDBBo";2019-12-17 19:37:09;"enzooll"
"E no Rio não tem outro igual, liverpool te espero já final!<U+0001F60E><U+0001F534><U+26AB>";2019-12-17 19:37:09;"Crf_Ptckj"
"vem afobado não liverpool, os coringa do mengão tão enjoado";2019-12-17 19:37:08;"pedro_beluco"
"PF NUNCA TE PEDI ND LIVERPOOL https://t.co/4SZ17Vogzt";2019-12-17 19:37:08;"IsaacPinheiroo"
"Liverpool vai perder amanhã";2019-12-17 19:37:07;"diegoDdois"
"Não adiantou secar antis, o maior do brasil está na final do mundial, que venha o Liverpool";2019-12-17 19:37:07;"LuizOli80773326"
"@Flamengo E no Rio não tem outro igual, Liverpool te espero na final";2019-12-17 19:37:07;"mariazummach"
"@boso_joao @DornaLucas @vschoffenn @JoaoRizatto vai apanhar pro liverpool e dps não sabe pq";2019-12-17 19:37:07;"Fe_Silv4"
"@LFCBrNews Essa raiva do Flamengo tem muito mais do time do adm no Brasil do que do próprio Liverpool, certeza";2019-12-17 19:37:06;"silvayan04"
"@furlan_maiara Não Compare MAIOR DO INGLÊS COM VICE DO RIO.

O Liverpool É O SÃO PAULO BR.

HUAHUAUHUAHUA";2019-12-17 19:37:04;"Leozinho123XD"
"Sábado será um puta jogo do caralho
só que o Liverpool que será campeão";2019-12-17 19:37:03;"mcgazika_"
"Liverpool que corra atrás";2019-12-17 19:37:03;"Tava07"
"Agora o Flamengo pode tomar uma goleada do Liverpool";2019-12-17 19:37:02;"andr3_prado"
"Em dezembro de 81 
botou os ingleses na roda 
3 a 0 no liverpool 
Ficou marcado na história 
E no Rio não tem outro… https://t.co/CUA2UCHjCL";2019-12-17 19:37:01;"Tiagovirgil"
"Flamengo sipa ganha do liverpool em";2019-12-17 19:37:00;"gubrito01"
"o maior exemplo da diferença de importância do mundial pro brasil e pra europa: o Liverpool vai jogar daqui 10 min.… https://t.co/GHtYLjOV5R";2019-12-17 19:37:00;"Dias_Thiago"
"Se o Liverpool levar o mundial a sério uma vez na vida vai passar o trator no Flamengo. Só joga no segundo tempo, n… https://t.co/EBf8ypYjA8";2019-12-17 19:37:00;"GustavoMelo94"
"Estamos na final do mundial. 
O Liverpool que lute !!!

<U+2764><U+0001F5A4><U+2764><U+0001F5A4>";2019-12-17 19:37:00;"VeAmoriim"
"Que venha o Liverpool! <U+0001F645><U+0001F3FF><U+200D><U+2642><U+FE0F>";2019-12-17 19:37:00;"Rafa_Barroso"
"O LIVERPOOL VAI ARRUMAR NADA!! VAI DAR A LÓGICA <U+0001F534><U+26AB>";2019-12-17 19:37:00;"_Joao_Pedro622"
"Liverpool estamos te esperando na final, mais primeiro vamos tomar Whisky e estourar Chandon KK";2019-12-17 19:36:59;"JvLobato2"
"QUE VENHA O LIVERPOOL";2019-12-17 19:36:58;"athaynasales"
"vem tranquilo liverpool 2x1 gol do rodrigo caio nos acréscimos";2019-12-17 19:36:57;"blendo_"
"@pdroars Prepara o cool liverpool. “Os caras são bom mas a gente é malvado” -Coringa, Gerson.";2019-12-17 19:36:56;"leoarcanjo_43"
"boa mengão, agr é so destruir o liverpool";2019-12-17 19:36:55;"juanvitorffc"
"Mano é o Liverpool não é qualquer time, a oração vai ter que ser muito forte";2019-12-17 19:36:55;"emanuelesoaresb"
"@RicaPerrone Isso aí! É o Liverpool que não tem mundial! Kkkkkkk #JogaremosJuntos";2019-12-17 19:36:54;"tiagofreitas66"
"O Liverpool que se vire, eu tô na final";2019-12-17 19:36:54;"Dsouzaa100"
"Tomara que o Liverpool consiga se classificar, será uma final espetacular <U+0001F534><U+26AB><U+26BD><U+FE0F>

#Flamengo #JogaremosJuntos #ClubWC";2019-12-17 19:36:52;"VandersonRCT"
"Que ótimo que o Flamengo ganhou. Sábado se preparem, vai ser uns 30 a zero pro Liverpool, isso pq os times europeus nem ligam pro mundial!";2019-12-17 19:36:48;"bibisbarros_"
"@Cavalinho_CRF85 Diego é crucial nesse time. Muito cabeça. Parabéns ao time todo, vitória importate. Agora pra cima do Liverpool";2019-12-17 19:36:48;"hanninhadesousa"
"gente kkkk o cu tá na mão de pegar o liverpool sábado";2019-12-17 19:36:47;"perryshotel"
"Assistir jogo do Aston Villa x Liverpool AO VIVO na TV e Online – Copa da Liga Inglesa https://t.co/AfWRQZdWmO https://t.co/SFEViUsGMS";2019-12-17 19:36:47;"NitroNewsBrasil"
"Agora o Liverpool que não conhece o Mengão, muito prazer esse é o Flamengo, nos encontraremos sábado, se vcs chegar… https://t.co/VlSv3UQwhB";2019-12-17 19:36:46;"NiltonVargas"
"O time do Liverpool é tão alternativo para o jogo da #CopadaLiganaESPN que se liga na numeração dos atletas (num su… https://t.co/zU3F50EGEI";2019-12-17 19:36:46;"everaldomarques"
"pra quem gosta de futebol ... tem que chegar os melhores , tem que ser os caras mesmo, contra o Liverpool gente";2019-12-17 19:36:44;"PaulimRamalho92"
"Nego tá achando q Liverpool é o Goiás";2019-12-17 19:36:44;"maria__vif"
"Liverpool que se cuide
Estamos em outro patamar";2019-12-17 19:36:42;"Carlosh04_"
"O Liverpool pode esperar, a sua hr vai chegar.. <U+0001F534><U+26AB><U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F>";2019-12-17 19:36:42;"Alysson_Lucaass"
"é pelo jeito o Liverpool vai ter que atropelar o Flamengo";2019-12-17 19:36:41;"tabakawilliam"
"PREPARA O CU LIVERPOOL";2019-12-17 19:36:40;"DonoDoBagurro_"
"Aí liverpool se prepara que os coringa do Flamengo vão vir com tudo!";2019-12-17 19:36:38;"ccaio_machado"
"Liverpool - O Flamengo está na final do Mundial de Clubes, e está à espera do Liverpool que precisa de ganhar amanh… https://t.co/xqgNrGPoRU";2019-12-17 19:36:38;"nostrendsbrasil"
"Eu quero que o Liverpool ganhe amanhã pra pegar o Flamengo na final, acho que isso faz mais bem pro futebol e entre… https://t.co/gZqqDYgGo1";2019-12-17 19:36:37;"saturdayincasa"
"@Rayados @jgonzalezz25 Elimina o Liverpool Sz";2019-12-17 19:36:37;"Joey_Fla"
"@Pssiqueira6 @SporTV Isso se o Liverpool passar<U+0001F44D>";2019-12-17 19:36:37;"heitor_aa12"
"O Flamengo tem uma dificuldade imensa pra jogar conta time ofensivos, foi mostrado isso hoje no primeiro tempo, e o… https://t.co/iJasLkdgXx";2019-12-17 19:36:36;"p_sergiioo"
"É isso Flamengo fez a parte dele vamo ver se o Liverpool colabora amanhã";2019-12-17 19:36:35;"canudodplastico"
"@AlePraetzel Agora é torcer para o Liverpool.";2019-12-17 19:36:35;"MiguelCampos12"
"Bora fazer um 3x0 no Liverpool de novo, fodase

Isso aqui é flamengo";2019-12-17 19:36:34;"Maryland_bj"
"Liverpool pode esperar....rs<U+0001F92A>";2019-12-17 19:36:34;"aliceduartefr"
"@_nicholasduarte Pia ele viajou, diz o Klopp que pra final joga kkkkkkk se o Flamengo faz um primeiro tempo desse c… https://t.co/XBgSu84RqB";2019-12-17 19:36:33;"dylagem"
"@nanny_021 O Liverpool só joga a semifinal amanhã 14:30";2019-12-17 19:36:32;"avelinoo22"
"Tô falando vem Liverpool mas o o cu na mão kkk";2019-12-17 19:36:30;"Maarcelly1999"
"Se o Flamengo ganhar do Liverpool
Tem direito a Champions da proxima temporada entrando nas oitavas???";2019-12-17 19:36:30;"mmmaicn"
"Eu rindo vendo os Flamenguistas se cagando de medo do Liverpool <U+0001F602><U+0001F602><U+0001F602><U+0001F602>";2019-12-17 19:36:30;"f3rrrnando"
"@Miltonneves Vocês pararam pra pensar se o Flamengo joga o primeiro tempo de hoje contra o Liverpool!!!?
Sera que teria como virar???";2019-12-17 19:36:30;"ECosta81"
"@berriel Cara, como quem acompanha futebol a muito tempo, tá com cara de que vai dar Flamengo, mas claro minha torcida é pro Liverpool.";2019-12-17 19:36:29;"mardenjump"
"@ggard03 olha na final eu nao torci pro tottenham em si mas eu tava contra o liverpool pq na champions eu tava torc… https://t.co/4xEgf4EeJ3";2019-12-17 19:36:29;"grazirossal"
"@Amandiinhaa35 tô vendo kkkkkk vc vai ver só, o Liverpool vai acabar com sua gracinha";2019-12-17 19:36:28;"VitorFalco5"
"@Esp_Interativo @Flamengo \"Se o liverpool passar\" vai toma no cu velho wtf";2019-12-17 19:36:28;"PuffDias"
"@natwandekoken @LFC O LIVERPOOL É FREGUÊS DO @Flamengo @natwandekoken";2019-12-17 19:36:28;"RAFINHA77172166"
"tomara que o Liverpool atropele o Flamengo";2019-12-17 19:36:27;"kauanerb_"
"impossível o liverpool perder pro monterrey";2019-12-17 19:36:27;"peagxxcrf"
"@Lucca__G Torce pro Liverpool por favor, pra a gente ser campeão";2019-12-17 19:36:26;"gJohn_cg"
"Como um bom botafoguense que sempre dá sorte pros times que torce eu cravo aqui:

VAI dar Mengao (sic) contra o fraco Liverpool";2019-12-17 19:36:26;"porraphaels"
"@ofonildao Flamengo amplamente favorito, 5 a 0 fácil no Liverpool";2019-12-17 19:36:25;"DiogoTandeta"
"Tô ansioso pros programas esportivos pré Flamengo x Liverpool fazendo aquelas comparações peça por peça. Sair umas… https://t.co/TRSF2mtJO5";2019-12-17 19:36:24;"gabenews_"
"VEM TRANQUILO LIVERPOOL O PRÓXIMO É VOCÊ <U+0001F525><U+0001F609><U+26AB><U+0001F534>";2019-12-17 19:36:24;"Ferreir80388799"
"Sua hora vai chega liverpool <U+0001F525>";2019-12-17 19:36:21;"prince_greg5"
"O Liverpool que corra bb , nós estamos no aguarde.. <U+270C><U+0001F3FE><U+0001F618>";2019-12-17 19:36:20;"marcelindocorte"
"Pse agora tá tudo nas mãos do Liverpool sábado";2019-12-17 19:36:18;"luscagemdf"
"@wagshoww Vc tem razão, devo me ausentar no jogo contra o Liverpool?";2019-12-17 19:36:18;"gavinilima"
"Nego fala pode vim Liverpool sabe nem sem os cr vai passar kkkkkk";2019-12-17 19:36:17;"diiogoo03"
"só sei q amanhã duas e meia estarei assistindo monterrey e liverpool n importa oq aconteça";2019-12-17 19:36:17;"ju_silva27"
"@ssolecrab Agr é ter fé no Liverpool";2019-12-17 19:36:17;"brenovale2"
"Vai ser ruim quando Liverpool massacrar vocês na final https://t.co/GvtoZG9bfj";2019-12-17 19:36:16;"eliasangelo95"
"Vem Liverpool, A GENTE AGUENTA PORRAAA";2019-12-17 19:36:16;"fodabiga"
"eu confio pra crl no meu time mas vamos ser realistas por um minuto, NÃO PODEMOS REPETIR ESSE PRIMEIRO TEMPO DE FOR… https://t.co/gpNmfG8UD2";2019-12-17 19:36:16;"jonatthanzz"
"Se o Liverpool não fazer 5 no primeiro tempo. Flamengo é campeão";2019-12-17 19:36:14;"Gelsoncardeal"
"Tá doido bglh é jogar contra o liverpool https://t.co/ATHPBOlLPF";2019-12-17 19:36:14;"EraldoGuilherm1"
"Se o liverpool ñ passar o flamengo já é campeão";2019-12-17 19:36:14;"grspfc"
"deu tudo certo, vem tranquilo Liverpool kkkkkk";2019-12-17 19:36:14;"ThiagoSiilva_11"
"Agr só esperar o Liverpool";2019-12-17 19:36:14;"yuriredfox"
"quero ver a cara dos jogadores do Liverpool quando a torcida começar a cantar kkkkkk, provavelmente vão cagar mas e… https://t.co/jiIplSFqnb";2019-12-17 19:36:13;"Matheus_crf81"
